"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.902315405E1,-5.909207463E-1,-6.674350500E-1,-1.201287270E0,1.495910418E0
2.902824603E1,-6.595912576E-1,-9.118176699E-1,-1.538148403E0,1.905878433E0
2.903331119E1,-6.718314886E-1,-1.129449129E0,-1.965116978E0,2.364042644E0
2.903836858E1,-5.175775290E-1,-1.055873036E0,-1.620856762E0,2.002481213E0
2.904342843E1,-3.930982947E-1,-8.332061768E-1,-1.453942776E0,1.721251985E0
2.904849619E1,-3.575437665E-1,-8.062790632E-1,-1.844551563E0,2.044576715E0
2.905356155E1,-3.055108190E-1,-9.308800697E-1,-2.416041374E0,2.607130700E0
2.905862989E1,-3.110160828E-1,-1.028957367E0,-2.246729851E0,2.490638330E0
2.906369796E1,-4.502463937E-1,-1.187223792E0,-2.148776531E0,2.495889166E0
2.906876213E1,-5.256357789E-1,-1.162701845E0,-2.711414814E0,2.996654609E0
2.907382734E1,-4.719105959E-1,-1.023334026E0,-3.478445053E0,3.656431611E0
2.907889187E1,-6.122426391E-1,-1.392844200E0,-3.762090683E0,4.058100827E0
2.908398520E1,4.859868526E0,-2.647717953E0,2.895130539E1,2.947552911E1
2.908900280E1,3.988022566E0,9.068662524E-1,1.080034924E1,1.154877803E1
2.909409202E1,4.045611382E0,-5.467601418E-1,1.685315132E1,1.734054865E1
2.909915588E1,9.459285736E-1,-1.813881636E0,5.004693985E0,5.406654172E0
2.910422489E1,-1.038459241E-1,-2.801203251E0,3.778492928E0,4.704735108E0
2.910929770E1,-1.113790870E0,-3.424899340E0,3.544472694E0,5.053093337E0
2.911434202E1,-1.221491933E0,-2.263950348E0,2.476975441E0,3.571123220E0
2.911940687E1,-1.831694841E0,-5.146505237E-1,2.593410492E0,3.216480862E0
2.912451025E1,-7.870355844E-1,-6.768776178E-1,1.638287544E0,1.939477867E0
2.912956254E1,5.555790067E-1,-2.356571853E-1,2.301734924E0,2.379534829E0
2.913460582E1,-4.595549107E-1,-2.316901535E-1,-1.354242325E0,1.448738526E0
2.913970947E1,5.102505684E-1,3.292141855E-1,-1.098782539E0,1.255412558E0
2.914477588E1,-3.517569005E-1,2.932458818E-1,-7.588006020E0,7.601813035E0
2.914984150E1,1.644352674E-1,2.688639164E-1,-3.916979313E0,3.929637859E0
2.915487197E1,1.843281269E0,1.576154977E-1,7.437152863E-1,1.993900928E0
2.915997437E1,1.946768165E0,3.424918950E-1,-1.095963478E0,2.260164359E0
2.916504234E1,2.020169020E0,4.808059335E-1,4.507350922E-2,2.077086622E0
2.917007697E1,1.637113094E0,2.839157581E-1,1.125173569E-1,1.665355096E0
2.917513869E1,1.297568560E0,1.128217131E-1,1.699714661E-1,1.313507977E0
2.918020062E1,9.411526918E-1,5.045428872E-2,8.834075928E-2,9.466351538E-1
2.918526681E1,1.626922965E0,2.605101168E-1,2.033210754E0,2.617000158E0
2.919033395E1,1.817986131E0,2.031636685E-1,1.513821602E0,2.374448334E0
2.919539958E1,1.262053132E0,3.993453979E-1,9.131622314E-2,1.326873584E0
2.920046603E1,-7.836674452E-1,6.874938011E-1,1.365702629E0,1.718117011E0
2.920553062E1,-4.228879452E0,-1.437170804E-1,2.065032959E0,4.708336982E0
2.921062426E1,-7.257979512E-1,-1.345404148E0,-6.136641026E0,6.324180426E0
2.921567739E1,1.424413919E-2,-1.125526667E0,1.012620926E-1,1.130162459E0
2.922074619E1,5.417457819E-1,-1.509669662E0,9.922487259E0,1.005128571E1
2.922581134E1,7.961621284E-1,2.058731318E-1,-4.143729210E0,4.224541353E0
2.923087817E1,-1.300385892E-1,1.081881970E-1,-3.143273354E0,3.147821802E0
2.923595708E1,1.574202925E-1,-2.628709078E-1,5.002975464E-2,3.104597220E-1
2.924100926E1,6.837440729E-1,-3.129173815E-1,1.901682854E0,2.044950102E0
2.924607817E1,6.277829409E-2,-7.246908545E-2,1.741090775E0,1.743728754E0
2.925114072E1,-1.813831210E0,-4.392302930E-1,6.552696228E-3,1.866266285E0
2.925620739E1,-9.673305154E-1,-7.777128220E-1,-1.878861427E0,2.251818337E0
2.926127442E1,2.578689158E-2,-3.415107429E-1,-9.409275055E-1,1.001318691E0
2.926633994E1,3.855914474E-1,-1.754438281E-1,7.664566040E-1,8.757379899E-1
2.927140739E1,9.578840733E-1,-2.518508732E-1,2.423609734E0,2.618177783E0
2.927647176E1,4.370040894E-1,-1.717343330E-1,9.991569519E-1,1.103983637E0
2.928153926E1,-6.401928663E-1,-3.053754270E-1,-1.177117348E0,1.374302117E0
2.928660197E1,-5.924295783E-1,-2.297923863E-1,-1.142176628E0,1.307036647E0
2.929165838E1,1.119911671E-3,-1.522454321E-1,-7.984781265E-1,8.128636075E-1
2.929675885E1,7.120007277E-1,-1.928273439E-1,1.698143959E0,1.851437368E0
2.930182291E1,9.307025671E-1,-1.686012149E-1,1.717564583E0,1.960780899E0
2.930688905E1,2.896188796E-1,-1.421737373E-1,-2.346706390E-1,3.989520971E-1
2.931191952E1,-3.338533938E-1,-2.148357034E-1,-8.182458878E-1,9.094717152E-1
2.931698541E1,-1.924252659E-1,-2.210230231E-1,-6.185789108E-1,6.844841332E-1
2.932205135E1,4.135168791E-1,-1.754405200E-1,1.002072334E0,1.098145960E0
2.932711770E1,7.354398966E-1,-1.327669322E-1,1.297521591E0,1.497351388E0
2.933218333E1,2.978044748E-1,-1.188631952E-1,-1.684389114E-1,3.621983314E-1
2.933725103E1,-1.860793531E-1,-1.778585613E-1,-7.448778152E-1,7.881003446E-1
2.934231603E1,-1.763552427E-3,-1.767054498E-1,-1.983804703E-1,2.656741182E-1
2.934738634E1,5.078302026E-1,-1.857905686E-1,1.144155502E0,1.265504430E0
2.935245952E1,5.131045580E-1,-1.311949193E-1,7.790222168E-1,9.420000045E-1
2.935752249E1,1.860558987E-3,-1.650400758E-1,-5.450916290E-1,5.695318888E-1
2.936259260E1,-2.015638351E-2,-1.859016120E-1,-2.836027145E-1,3.397001455E-1
2.936765270E1,3.743918538E-1,-1.445291936E-1,6.187896729E-1,7.375354956E-1
2.937271473E1,3.744232059E-1,-1.396119893E-1,5.031652451E-1,6.425414449E-1
2.937777770E1,4.572379589E-2,-1.517083645E-1,-1.219520569E-1,1.999459866E-1
2.938284468E1,9.777204692E-2,-1.659737527E-1,-1.744289398E-1,2.598694188E-1
2.938791161E1,3.474119306E-1,-1.583256721E-1,4.550523758E-1,5.939989332E-1
2.939300020E1,2.924003601E-1,-1.723247468E-1,4.018459320E-1,5.259980438E-1
2.939805181E1,1.040367782E-1,-1.936911643E-1,4.005527496E-2,2.234823111E-1
2.940311968E1,1.706262678E-1,-2.031696439E-1,1.883401871E-1,3.253663374E-1
2.940818952E1,2.846751809E-1,-1.455422640E-1,2.311792374E-1,3.945457502E-1
2.941326077E1,2.248524576E-1,-1.214323044E-1,1.471471786E-1,2.948842560E-1
2.941832333E1,1.053427160E-1,-1.833797991E-1,1.062870026E-1,2.366900198E-1
2.942339426E1,1.861290485E-1,-1.734744906E-1,2.114362717E-1,3.308212789E-1
2.942845312E1,2.621332109E-1,-1.517221332E-1,2.877378464E-1,4.177636822E-1
2.943352124E1,2.166419774E-1,-1.347819567E-1,1.390380859E-1,2.905710095E-1
2.943859874E1,2.211928219E-1,-1.321664155E-1,1.556129456E-1,3.010143097E-1
2.944365619E1,2.518019676E-1,-1.606550217E-1,2.606945038E-1,3.964541476E-1
2.944872322E1,2.253074050E-1,-1.581111550E-1,2.149076462E-1,3.492103384E-1
2.945378702E1,1.653029025E-1,-1.436575055E-1,1.428594589E-1,2.614791645E-1
2.945885275E1,1.937453002E-1,-1.818037927E-1,1.091852188E-1,2.872477544E-1
2.946392114E1,2.197045088E-1,-1.839650869E-1,1.784334183E-1,3.375673402E-1
2.946901723E1,2.098466158E-1,-1.836276054E-1,2.045316696E-1,3.458148399E-1
2.947404010E1,2.191395164E-1,-2.024841607E-1,1.420736313E-1,3.304646421E-1
2.947911119E1,2.092290372E-1,-1.926065087E-1,1.753940582E-1,3.341214343E-1
2.948416978E1,1.707239002E-1,-1.971477568E-1,2.062759399E-1,3.325111299E-1
2.948925853E1,2.017032951E-1,-1.561730802E-1,1.485977173E-1,2.952211575E-1
2.949433645E1,1.896303147E-1,-1.704837680E-1,1.436204910E-1,2.926622915E-1
2.949940260E1,2.204311937E-1,-1.511267424E-1,1.434421539E-1,3.033230208E-1
2.950446926E1,1.984997243E-1,-1.245171130E-1,1.911182404E-1,3.023786265E-1
2.950952541E1,2.006787509E-1,-1.219669282E-1,1.621675491E-1,2.853878179E-1
2.951456374E1,2.338586897E-1,-1.265956163E-1,1.834983826E-1,3.230913079E-1
2.951962994E1,2.191448659E-1,-1.240934134E-1,2.239408493E-1,3.370061594E-1
2.952469713E1,2.285290360E-1,-1.693928838E-1,1.901636124E-1,3.421719872E-1
2.952976510E1,2.234434038E-1,-1.715706885E-1,1.564311981E-1,3.222331076E-1
2.953482833E1,2.254901528E-1,-1.522132158E-1,1.753768921E-1,3.236846094E-1
2.953989499E1,1.797375530E-1,-1.688695550E-1,1.631917953E-1,2.957263543E-1
2.954497239E1,1.770519167E-1,-1.783297360E-1,1.845188141E-1,3.117628405E-1
2.955003202E1,1.719755828E-1,-1.710310876E-1,1.842861176E-1,3.046122242E-1
2.955510728E1,2.005072981E-1,-1.804358959E-1,1.912307739E-1,3.306501142E-1
2.956016744E1,2.194350362E-1,-1.802578866E-1,1.742410660E-1,3.331735132E-1
2.956522520E1,1.856507212E-1,-1.464830935E-1,1.931648254E-1,3.053459296E-1
2.957032270E1,1.854554266E-1,-1.726145446E-1,1.833515167E-1,3.127415466E-1
2.957539322E1,2.163627446E-1,-1.557513475E-1,1.496238708E-1,3.057100296E-1
2.958043520E1,1.921541691E-1,-1.173239350E-1,1.590042114E-1,2.756274110E-1
2.958550442E1,1.847287863E-1,-1.363105178E-1,1.635904312E-1,2.818991148E-1
2.959059723E1,1.773589402E-1,-1.073743403E-1,1.801347733E-1,2.746524698E-1
2.959563749E1,1.748341620E-1,-1.526938081E-1,1.846933365E-1,2.966378462E-1
2.960070499E1,1.841725111E-1,-1.405880153E-1,1.844606400E-1,2.961591322E-1
2.960577134E1,1.887638569E-1,-1.522687674E-1,2.177276611E-1,3.259185567E-1
2.961083937E1,1.909606457E-1,-1.687694788E-1,1.600360870E-1,3.009329731E-1
2.961590478E1,1.884193122E-1,-1.469705403E-1,1.454811096E-1,2.797622744E-1
2.962098114E1,1.690822244E-1,-1.563529074E-1,1.692237854E-1,2.857826443E-1
2.962603155E1,2.143098861E-1,-1.466891766E-1,1.785793304E-1,3.151777579E-1
2.963110093E1,2.117358297E-1,-1.825460792E-1,1.639947891E-1,3.241132880E-1
2.963616770E1,1.899236292E-1,-1.656188965E-1,1.805353165E-1,3.099896842E-1
2.964124942E1,2.064704150E-1,-1.605722308E-1,1.827030182E-1,3.190515106E-1
2.964630463E1,2.086927444E-1,-1.436724067E-1,1.513681412E-1,2.951385033E-1
2.965135249E1,1.916180849E-1,-1.339711547E-1,1.583557129E-1,2.823867783E-1
2.965645124E1,2.200735360E-1,-1.576220393E-1,1.725177765E-1,3.209975884E-1
2.966151713E1,2.126593441E-1,-1.525844932E-1,1.531629562E-1,3.032571769E-1
2.966658426E1,1.932403594E-1,-1.356422901E-1,1.410083771E-1,2.749982360E-1
2.967165098E1,1.834156811E-1,-1.235578060E-1,1.623630524E-1,2.743530650E-1
2.967671635E1,1.904023290E-1,-1.545534730E-1,1.454095840E-1,2.851030867E-1
2.968178166E1,2.044565082E-1,-1.687103808E-1,1.476211548E-1,3.034100553E-1
2.968684806E1,1.945147216E-1,-1.732805669E-1,1.617937088E-1,3.066583376E-1
2.969191426E1,1.988888234E-1,-1.586534083E-1,1.711664200E-1,3.066359590E-1
2.969698067E1,1.987264901E-1,-1.799341142E-1,2.140169144E-1,3.430331514E-1
2.970204629E1,1.866018176E-1,-1.652491093E-1,1.898260117E-1,3.133072312E-1
2.970711244E1,2.126177549E-1,-1.482415199E-1,1.584892273E-1,3.038102913E-1
2.971215385E1,1.787925512E-1,-1.790522635E-1,1.702594757E-1,3.049832430E-1
2.971721374E1,1.808988303E-1,-1.739354730E-1,1.461257935E-1,2.903974571E-1
2.972228562E1,1.998530775E-1,-1.737130880E-1,2.153244019E-1,3.412947225E-1
2.972734447E1,2.019789368E-1,-1.231999099E-1,1.624221802E-1,2.869750396E-1
2.973240984E1,1.836521626E-1,-1.696298718E-1,1.563196182E-1,2.948529011E-1
2.973751088E1,1.511694789E-1,-2.014212906E-1,1.668977737E-1,3.021218538E-1
2.974253978E1,1.832033098E-1,-1.498027444E-1,1.607561111E-1,2.860888712E-1
2.974760515E1,1.745863259E-1,-1.912598908E-1,1.522903442E-1,3.004215038E-1
2.975270447E1,2.015713453E-1,-1.635321677E-1,1.391458511E-1,2.945086501E-1
2.975777864E1,1.903251261E-1,-1.527658105E-1,1.427354813E-1,2.827268365E-1
2.976281629E1,1.672916114E-1,-1.373395622E-1,1.629228592E-1,2.709104956E-1
2.976788489E1,1.966639608E-1,-1.218865812E-1,1.568193436E-1,2.795091388E-1
2.977295124E1,1.877830029E-1,-1.208668649E-1,1.887731552E-1,2.924150463E-1
2.977801655E1,2.028870881E-1,-1.198033094E-1,1.848249435E-1,2.994599526E-1
2.978308390E1,2.083080709E-1,-1.092998683E-1,1.357746124E-1,2.716127004E-1
2.978814905E1,1.875529587E-1,-1.107616723E-1,1.702766418E-1,2.764749448E-1
2.979321541E1,1.954278946E-1,-1.477406919E-1,1.783647537E-1,3.030401944E-1
2.979828260E1,2.080376446E-1,-1.084980071E-1,1.317434311E-1,2.690869948E-1
2.980335051E1,1.826382577E-1,-1.170406640E-1,1.377716064E-1,2.569752240E-1
2.980841379E1,1.455195546E-1,-1.160111129E-1,1.508779526E-1,2.395802072E-1
2.981348124E1,1.775475442E-1,-1.006866693E-1,1.876344681E-1,2.772501208E-1
2.981854655E1,1.689777523E-1,-1.330509186E-1,1.266841888E-1,2.496095179E-1
2.982361478E1,1.866636127E-1,-1.390133202E-1,1.351299286E-1,2.691247018E-1
2.982869244E1,1.518870443E-1,-1.329980493E-1,1.221294403E-1,2.359528672E-1
2.983373119E1,1.697108895E-1,-1.199592054E-1,1.139850616E-1,2.370328906E-1
2.983883353E1,1.968894601E-1,-1.332627237E-1,1.510400772E-1,2.816691640E-1
2.984386322E1,1.739089638E-1,-1.083405912E-1,1.355295181E-1,2.456629025E-1
2.984896348E1,1.773011684E-1,-1.122880578E-1,1.462717056E-1,2.558118921E-1
2.985403634E1,1.591819227E-1,-1.137237251E-1,1.569299698E-1,2.507967017E-1
2.985906687E1,1.530404836E-1,-1.080208123E-1,1.128644943E-1,2.186967754E-1
2.986413327E1,1.422520429E-1,-1.142418981E-1,1.451816559E-1,2.331621071E-1
2.986920301E1,1.672359854E-1,-1.299144626E-1,1.083374023E-1,2.378710473E-1
2.987429416E1,1.255443990E-1,-1.311024129E-1,1.098117828E-1,2.121505750E-1
2.987936114E1,1.269061416E-1,-1.038784683E-1,1.231489182E-1,2.050891538E-1
2.988443046E1,1.519665718E-1,-1.315665245E-1,1.102437973E-1,2.292537550E-1
2.988947911E1,1.388588101E-1,-1.304672062E-1,1.402063370E-1,2.365613619E-1
2.989455859E1,1.543153971E-1,-1.198233664E-1,1.271629333E-1,2.331121888E-1
2.989962468E1,1.625166237E-1,-1.164463460E-1,1.522350311E-1,2.512904877E-1
2.990469056E1,1.468961686E-1,-1.035940945E-1,1.248369217E-1,2.188480701E-1
2.990972181E1,1.551593244E-1,-1.074278951E-1,1.214237213E-1,2.244078624E-1
2.991478692E1,1.397050768E-1,-1.160807908E-1,1.346607208E-1,2.261100798E-1
2.991985359E1,1.218436211E-1,-8.903232217E-2,1.406660080E-1,2.062996563E-1
2.992491869E1,1.184356958E-1,-8.601605892E-2,1.347389221E-1,1.989481178E-1
2.993001791E1,1.768220961E-1,-7.816970348E-2,9.085655212E-2,2.136152365E-1
2.993506171E1,1.517319083E-1,-7.266190648E-2,1.019783020E-1,1.967279816E-1
2.994013124E1,1.362528354E-1,-9.105646610E-2,1.153802872E-1,2.004213707E-1
2.994519614E1,1.589092612E-1,-9.514868259E-2,9.065818787E-2,2.062142869E-1
2.995028989E1,1.433705688E-1,-1.299845576E-1,1.089057922E-1,2.220621012E-1
2.995535713E1,1.302810460E-1,-1.217731535E-1,1.056232452E-1,2.072634117E-1
2.996039853E1,1.434295028E-1,-1.184337735E-1,8.336067200E-2,2.038322414E-1
2.996546124E1,1.374702752E-1,-1.151184738E-1,1.159229279E-1,2.135145540E-1
2.997055530E1,1.291851103E-1,-1.046009660E-1,9.595489502E-2,1.919309686E-1
2.997559312E1,1.138362885E-1,-1.321331263E-1,1.284170151E-1,2.165843794E-1
2.998066082E1,1.342009604E-1,-1.000955999E-1,1.035947800E-1,1.968778945E-1
2.998572791E1,1.401427388E-1,-1.015826166E-1,6.947803497E-2,1.865106232E-1
2.999082082E1,1.128289104E-1,-9.593030810E-2,1.092863083E-1,1.840556552E-1
2.999586030E1,1.141447425E-1,-6.192308664E-2,1.202535629E-1,1.769870343E-1
3.000092510E1,1.178266406E-1,-6.620669365E-2,1.240034103E-1,1.834210710E-1
3.000599952E1,1.263340414E-1,-9.415709972E-2,1.467256546E-1,2.153004114E-1
3.001105114E1,1.205151975E-1,-9.817197919E-2,1.502523422E-1,2.161883824E-1
3.001611806E1,1.242469847E-1,-1.117072403E-1,9.911060333E-2,1.942645939E-1
3.002119015E1,1.231987476E-1,-9.414324164E-2,6.740379333E-2,1.690684853E-1
3.002627947E1,1.197318733E-1,-9.330257773E-2,1.096048355E-1,1.872279692E-1
3.003134463E1,1.329723597E-1,-8.766800165E-2,1.110715866E-1,1.941757562E-1
3.003641025E1,1.651561260E-1,-7.975777984E-2,8.164119720E-2,2.007564058E-1
3.004144228E1,1.400116980E-1,-9.581997991E-2,9.996128082E-2,1.969187695E-1
3.004650708E1,1.222033203E-1,-1.211480498E-1,8.725070953E-2,1.929331174E-1
3.005157223E1,1.235476434E-1,-1.082564592E-1,1.031532288E-1,1.939692495E-1
3.005663994E1,9.880140424E-2,-9.547230601E-2,8.803939819E-2,1.631796995E-1
3.006170541E1,1.098407209E-1,-1.065514684E-1,8.968257904E-2,1.773729527E-1
3.006677077E1,1.208933890E-1,-8.427929878E-2,1.150646210E-1,1.869707964E-1
3.007187520E1,1.033481359E-1,-8.362451196E-2,1.307296753E-1,1.864514527E-1
3.007690333E1,1.072252393E-1,-1.043031812E-1,1.343917847E-1,2.010909181E-1
3.008196812E1,9.444117546E-2,-6.536942720E-2,1.356506348E-1,1.777453019E-1
3.008704286E1,1.031434834E-1,-6.234142184E-2,1.107702255E-1,1.636920093E-1
3.009211551E1,1.188998520E-1,-5.711811781E-2,8.608913422E-2,1.575150571E-1
3.009718223E1,1.036407351E-1,-9.934729338E-2,1.091299057E-1,1.803347526E-1
3.010223405E1,1.265688837E-1,-8.421179652E-2,7.496261597E-2,1.695013356E-1
3.010730072E1,9.467318654E-2,-7.405358553E-2,5.770683289E-2,1.333305079E-1
3.011237208E1,9.391862154E-2,-5.443075299E-2,8.810806274E-2,1.398086015E-1
3.011744317E1,8.842369914E-2,-6.342327595E-2,6.361865997E-2,1.260499758E-1
3.012251093E1,1.137533188E-1,-8.896958828E-2,8.447360992E-2,1.673056961E-1
3.012757822E1,1.175414026E-1,-6.436666846E-2,1.075286865E-1,1.718181241E-1
3.013264801E1,1.141196191E-1,-6.620293856E-2,9.000587463E-2,1.597096554E-1
3.013771291E1,1.154775023E-1,-5.841851234E-2,1.058912277E-1,1.672146173E-1
3.014279379E1,8.351677656E-2,-6.732586026E-2,8.838844299E-2,1.389976269E-1
3.014784103E1,1.160118878E-1,-8.814173937E-2,8.765411377E-2,1.700322557E-1
3.015291692E1,1.150817573E-1,-7.800567150E-2,8.216762543E-2,1.614936975E-1
3.015800442E1,1.331141889E-1,-7.492378354E-2,1.194934845E-1,1.939372411E-1
3.016303963E1,9.398132563E-2,-6.004333496E-2,7.336425781E-2,1.334915951E-1
3.016810838E1,8.610814810E-2,-5.954006314E-2,6.325054169E-2,1.223121552E-1
3.017318030E1,9.492936730E-2,-9.224683046E-2,1.126108170E-1,1.737879702E-1
3.017824332E1,1.060502529E-1,-6.766971946E-2,9.742069244E-2,1.591120309E-1
3.018333556E1,8.382573724E-2,-8.367812634E-2,6.097698212E-2,1.332177743E-1
3.018837166E1,6.648796797E-2,-5.446839333E-2,8.422470093E-2,1.203380904E-1
3.019346015E1,5.879214406E-2,-4.931235313E-2,9.539890289E-2,1.224302865E-1
3.019852525E1,9.154695272E-2,-1.035860181E-1,5.184173584E-2,1.476430604E-1
3.020359166E1,9.087234735E-2,-8.366388083E-2,6.328678131E-2,1.387899318E-1
3.020865864E1,8.064725995E-2,-8.291366696E-2,7.938861847E-2,1.402897339E-1
3.021372395E1,8.703050017E-2,-7.747188210E-2,6.685161591E-2,1.343329410E-1
3.021879088E1,1.004917026E-1,-7.682338357E-2,8.292484283E-2,1.512512615E-1
3.022385708E1,1.020147502E-1,-5.485215783E-2,7.510566711E-2,1.380457523E-1
3.022893202E1,9.877398610E-2,-6.389430165E-2,9.585952759E-2,1.517492377E-1
3.023395213E1,1.026357710E-1,-7.048562169E-2,6.418037415E-2,1.400765676E-1
3.023905822E1,9.711843729E-2,-6.509211659E-2,8.977699280E-2,1.474072011E-1
3.024409937E1,7.021465898E-2,-5.277201533E-2,9.377384186E-2,1.284854753E-1
3.024916754E1,7.674339414E-2,-1.664292812E-2,7.161617279E-2,1.062798749E-1
3.025422098E1,9.271755815E-2,-6.158497930E-2,7.102203369E-2,1.320355427E-1
3.025928603E1,8.242771029E-2,-3.736519814E-2,9.418296814E-2,1.306174450E-1
3.026434937E1,1.006760299E-1,-2.037212253E-2,4.826831818E-2,1.134923650E-1
3.026944770E1,7.606649399E-2,-3.682819009E-2,1.025047302E-1,1.328519733E-1
3.027448187E1,6.834241748E-2,-4.142367840E-2,8.501434326E-2,1.166792429E-1
3.027954832E1,1.082453728E-1,-6.963378191E-2,7.717418671E-2,1.500725805E-1
3.028461473E1,7.407069206E-2,-5.474558473E-2,6.703186035E-2,1.139158320E-1
3.028970723E1,3.775787354E-2,-5.660673976E-2,5.222415924E-2,8.577495444E-2
3.029477010E1,4.930582643E-2,-6.320703030E-2,6.842041016E-2,1.053923419E-1
3.029982937E1,8.213973045E-2,-7.935622334E-2,8.210277557E-2,1.406599135E-1
3.030489437E1,7.426646352E-2,-4.310739040E-2,9.092044830E-2,1.250611156E-1
3.030997208E1,6.175708771E-2,-7.600110769E-2,6.640815735E-2,1.183222279E-1
3.031503036E1,6.840565801E-2,-5.878776312E-2,3.496932983E-2,9.673773395E-2
3.032009192E1,8.444929123E-2,-5.829498172E-2,5.130767822E-2,1.147277888E-1
3.032516062E1,6.715580821E-2,-5.775284767E-2,4.850578308E-2,1.009856672E-1
3.033024598E1,5.950871110E-2,-5.959057808E-2,7.423400879E-2,1.122631362E-1
3.033528916E1,5.894625187E-2,-4.251384735E-2,6.648826599E-2,9.850267682E-2
3.034035629E1,5.141213536E-2,-7.536578178E-2,6.118392944E-2,1.098484499E-1
3.034543671E1,1.543933153E-2,-7.700645924E-2,4.879760742E-2,9.246390762E-2
3.035051004E1,4.379725456E-2,-6.923863292E-2,7.689857483E-2,1.123636000E-1
3.035561358E1,5.999130011E-2,-4.485288262E-2,5.963420868E-2,9.574432627E-2
3.036062780E1,4.527676105E-2,-6.115460396E-2,2.350044250E-2,7.963756322E-2
3.036574384E1,7.096523046E-2,-7.009020448E-2,3.518676758E-2,1.057677139E-1
3.037073916E1,8.931455016E-2,-7.667925954E-2,4.677104950E-2,1.266662101E-1
3.037584051E1,5.757120252E-2,-4.990473390E-2,3.688335419E-2,8.464814021E-2
3.038090739E1,5.237701535E-2,-3.998383880E-2,4.845237732E-2,8.179053717E-2
3.038597306E1,4.004535079E-2,-5.633002520E-2,9.793281555E-2,1.198646663E-1
3.039103968E1,6.577324867E-2,-2.735295892E-2,7.098770142E-2,1.005661889E-1
3.039611082E1,8.189302683E-2,-3.884258866E-2,8.227920532E-2,1.224135702E-1
3.040114567E1,5.749401450E-2,-1.238340139E-2,6.496429443E-2,8.763144347E-2
3.040621208E1,4.031684995E-2,-3.138691187E-2,2.641105652E-2,5.751635013E-2
3.041130374E1,6.139996648E-2,-3.349626064E-2,5.469703674E-2,8.879032148E-2
3.041636832E1,7.518056035E-2,-5.923983455E-2,6.612205505E-2,1.163340054E-1
3.042143536E1,6.503683329E-2,-3.725981712E-2,5.132389069E-2,9.084176028E-2
3.042650202E1,5.492579937E-2,-3.705003858E-2,6.039524078E-2,8.965006360E-2
3.043153067E1,4.732882977E-2,-5.816793442E-2,7.414340973E-2,1.054550707E-1
3.043663275E1,7.078135014E-2,-7.663068175E-2,6.877517700E-2,1.249491332E-1
3.044166322E1,6.320184469E-2,-6.168621778E-2,7.770156860E-2,1.176316131E-1
3.044673145E1,5.542492867E-2,-3.736549616E-2,3.667640686E-2,7.624474960E-2
3.045179551E1,3.361991048E-2,-6.307852268E-2,6.488132477E-2,9.653385265E-2
3.045686145E1,4.752603173E-2,-7.680320740E-2,8.572292328E-2,1.245225921E-1
3.046192708E1,4.226016998E-2,-8.798617125E-2,7.076168060E-2,1.205599591E-1
3.046699400E1,4.432022572E-2,-3.493639827E-2,4.166698456E-2,7.014963958E-2
3.047208572E1,4.393813014E-2,-3.216090798E-2,4.370117188E-2,6.981887786E-2
3.047713572E1,3.162756562E-2,-1.996070147E-2,4.096603394E-2,5.547024830E-2
3.048220687E1,5.030125380E-2,-3.636834025E-2,4.062938690E-2,7.418638275E-2
3.048726650E1,5.224010348E-2,-2.175912261E-2,2.604103088E-2,6.229464759E-2
3.049234270E1,8.261719346E-2,-7.323443890E-3,2.582645416E-2,8.686909243E-2
