"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)",vx
19.01762036,-0.30123353,-1.65631175,0.9509420395,1.933494509,-0.9409722013745114
19.02267697,-0.08460450172,-1.608140945,1.126280785,1.965142139,-0.9419477175992994
19.02774161,0.06233072281,-1.488224268,1.258385658,1.949931039,-0.9420041219351089
19.03281312,0.1042001247,-1.349614859,1.277901649,1.861545207,-0.9415818405058811
19.03787895,0.01476979256,-1.275917768,1.285431862,1.811220409,-0.9412804998179045
19.0429475,-0.1200139523,-1.300400972,1.467656136,1.964550984,-0.9415472174608296
19.0480225,-0.3145455122,-1.387382507,1.769434929,2.270389629,-0.9426499121019979
19.05308161,-0.5493986607,-1.532490492,2.116519928,2.670210217,-0.9448353064042785
19.05811729,-0.7263555527,-1.618853569,2.166817665,2.80060316,-0.9480474513929448
19.06317666,-0.8579463959,-1.651786804,2.088404655,2.797482023,-0.9520552362677901
19.06827796,-1.00203979,-1.734202147,2.04182148,2.860170586,-0.9567994100328557
19.07334281,-1.137405872,-1.727126837,1.926578522,2.826369408,-0.9622173957134462
19.07841104,-1.299715638,-1.756949782,1.728218079,2.786192923,-0.9683933418887588
19.08347593,-1.481838942,-1.825313091,1.628515244,2.860013362,-0.9754374758771067
19.08854098,-1.635491014,-1.924666643,1.555395126,2.966214177,-0.9833321919239294
19.09360791,-1.681603432,-2.018848658,1.525475502,3.038192803,-0.9917359346045617
19.0986725,-1.739930034,-2.04558897,1.414272308,3.035120577,-1.000400266692846
19.10373895,-1.703070402,-1.990542531,1.236280441,2.896739148,-1.0091221614723338
19.10876968,-1.657254577,-1.874989271,1.106326103,2.736061941,-1.0175746053131385
19.11383583,-1.671461582,-1.743882418,1.028896332,2.625554678,-1.0260064929975934
19.1189025,-1.678804517,-1.640006304,1.015849113,2.557333514,-1.034493839365506
19.12397932,-1.624399424,-1.52774024,1.143762589,2.506163719,-1.0428787252813787
19.12904104,-1.487130046,-1.412357569,1.407866478,2.48764903,-1.0507535707558238
19.13411291,-1.333889246,-1.337615967,1.748304367,2.573916307,-1.0579074923140794
19.13918208,-1.245474577,-1.244353533,2.002346039,2.66627311,-1.064445109169401
19.14424817,-1.13549304,-1.130803943,2.129541397,2.665147006,-1.0704762072868044
19.1493063,-1.05901289,-1.097803235,2.189946175,2.668809564,-1.076026255426658
19.15436781,-1.056647778,-1.162127018,2.171712875,2.680182931,-1.0813804742405033
19.15944687,-1.056493044,-1.144279599,2.05820179,2.581036218,-1.086746858752197
19.16451224,-1.049243927,-1.161301374,1.95717907,2.506009499,-1.0920800271925946
19.16958744,-1.039572239,-1.215532303,1.887745857,2.474229909,-1.0973806070954364
19.17464354,-1.032143474,-1.271017671,1.715854645,2.371700494,-1.102618008003687
19.17970947,-0.9911448956,-1.341925144,1.494244576,2.23962009,-1.107742926628788
19.18477671,-0.9978533983,-1.332184911,1.210906982,2.058330333,-1.1127822924861812
19.18985395,-0.9805166721,-1.385099292,0.8969516754,1.919488291,-1.1178046223142986
19.19491494,-0.9465254545,-1.351522207,0.6072902679,1.758216193,-1.1226809927804497
19.19997442,-0.8744689226,-1.219000459,0.4063529968,1.554278216,-1.1272876350959746
19.2050426,-0.8070367575,-1.114321589,0.3250102997,1.413737114,-1.131548721824858
19.21009468,-0.8639960885,-1.030284166,0.310508728,1.379996513,-1.1357698176351698
