"t (s)","a (m/s²)"
4.095608401E0,1.944385618E-1
4.100673765E0,1.904092580E-1
4.105737828E0,1.579620242E-1
4.110807620E0,1.639008820E-1
4.115851630E0,1.529477239E-1
4.120903192E0,1.754963249E-1
4.125969599E0,1.645531803E-1
4.131035484E0,1.703793108E-1
4.136084599E0,1.808038354E-1
4.141144026E0,1.531356424E-1
4.146227620E0,1.638138592E-1
4.151270692E0,1.553981602E-1
4.156336005E0,1.470501572E-1
4.161402203E0,1.671711504E-1
4.166469338E0,1.752523780E-1
4.171536317E0,1.738711298E-1
4.176602672E0,1.771919429E-1
4.181668088E0,1.544090807E-1
4.186737828E0,1.602182984E-1
4.191802411E0,1.564770043E-1
4.196884495E0,1.266358346E-1
4.201964495E0,1.374825537E-1
4.207071995E0,1.529375613E-1
4.212120901E0,1.422286928E-1
4.217187932E0,1.482464373E-1
4.222252515E0,1.446541846E-1
4.227343765E0,1.577207446E-1
4.232385692E0,1.468737721E-1
4.237451474E0,1.527430266E-1
4.242516161E0,1.562399268E-1
4.247580484E0,1.573348939E-1
4.252660432E0,1.512419879E-1
4.257710015E0,1.381225884E-1
4.262785797E0,1.250631809E-1
4.267859234E0,1.406218261E-1
4.272929755E0,1.560425311E-1
4.278033870E0,1.024936140E-1
4.283067203E0,1.349728853E-1
4.288127880E0,1.196683794E-1
4.293224026E0,1.401746422E-1
4.298230432E0,1.437760741E-1
4.303296109E0,1.117667556E-1
4.308373192E0,8.715373278E-2
4.313476838E0,1.244548857E-1
4.318461213E0,1.496210694E-1
4.323527047E0,9.623533487E-2
4.328592880E0,1.192074567E-1
4.333658713E0,1.253045201E-1
4.338723609E0,1.172045022E-1
4.343792828E0,1.044182032E-1
4.348859495E0,9.649501741E-2
4.353925120E0,1.075900495E-1
4.358997828E0,1.209626794E-1
4.364068609E0,1.176005751E-1
4.369133974E0,1.380273551E-1
4.374191838E0,1.131431609E-1
4.379253713E0,1.003440619E-1
4.384440120E0,9.958037734E-2
4.389456995E0,1.130277365E-1
4.394519963E0,1.097344607E-1
4.399579807E0,1.183983833E-1
4.404643088E0,1.007989049E-1
4.409714911E0,9.522382915E-2
4.414776213E0,9.197206795E-2
4.419844599E0,1.148809344E-1
4.424911890E0,1.020673662E-1
4.429977099E0,1.037125140E-1
4.435044390E0,1.147446781E-1
4.440109599E0,9.960879385E-2
4.445176838E0,9.647674859E-2
4.450255849E0,1.242475063E-1
4.455350067E0,7.328675687E-2
4.460388088E0,1.130760610E-1
4.465451370E0,1.074041277E-1
4.470517776E0,1.184082180E-1
4.475569651E0,9.616696835E-2
4.480637255E0,8.583274484E-2
4.485694859E0,9.215870500E-2
4.490751370E0,9.853601456E-2
4.495788609E0,8.828315139E-2
4.500849286E0,1.136970818E-1
4.505918245E0,1.103955209E-1
4.510991370E0,9.048728645E-2
4.516054963E0,7.792364061E-2
4.521131474E0,1.106082499E-1
4.526193661E0,1.025238037E-1
4.531248192E0,1.230186820E-1
4.536316942E0,7.213142514E-2
4.541382255E0,6.912140548E-2
4.546448713E0,7.326306403E-2
4.551513765E0,8.925335109E-2
4.556581786E0,1.099629700E-1
4.561664755E0,8.768558502E-2
4.566903297E0,5.598445237E-2
4.571836161E0,7.216489315E-2
4.576900172E0,8.108979464E-2
4.581965692E0,7.103486359E-2
4.587051630E0,8.714549243E-2
4.592112620E0,7.688377798E-2
4.597186213E0,5.720804632E-2
4.602252307E0,6.387937069E-2
4.607299755E0,8.712108433E-2
4.612359651E0,7.206185162E-2
4.617432099E0,7.617896795E-2
4.622496317E0,8.506232500E-2
4.627564130E0,5.354507267E-2
4.632655067E0,4.826730490E-2
4.637727255E0,5.506531894E-2
4.642774651E0,4.987403750E-2
4.647842880E0,5.892716348E-2
4.652936161E0,5.375897884E-2
4.657942828E0,8.421953022E-2
4.663006682E0,8.116360009E-2
4.668081942E0,5.918109417E-2
4.673182411E0,5.870677531E-2
4.678174338E0,7.486478984E-2
4.683238713E0,8.376719058E-2
4.688308401E0,1.068432629E-1
4.693374026E0,9.652429819E-2
4.698438297E0,4.347412288E-2
4.703503661E0,6.693805754E-2
4.708576578E0,7.125177979E-2
4.713636213E0,6.355279684E-2
4.718708922E0,6.541745365E-2
4.723780953E0,6.494054198E-2
4.728847724E0,8.099475503E-2
4.733902151E0,1.064666957E-1
4.739005224E0,6.052108109E-2
4.744166109E0,5.534057319E-2
4.749159078E0,7.162939012E-2
4.754224026E0,4.497510195E-2
4.759290536E0,7.534733415E-2
4.764358609E0,6.275621057E-2
4.769421317E0,4.562589526E-2
4.774487307E0,6.179432571E-2
4.779553245E0,3.981670737E-2
4.784634442E0,5.623431504E-2
4.789699442E0,6.766480207E-2
4.794754859E0,6.939382851E-2
4.799820172E0,5.452893674E-2
4.804884495E0,3.023098409E-2
4.809965276E0,3.950269520E-2
4.815041838E0,2.251397073E-2
4.820113401E0,6.257808208E-2
4.825169390E0,4.534518719E-2
4.830229807E0,5.443608761E-2
4.835277672E0,5.394649506E-2
4.840330797E0,7.014441490E-2
4.845399026E0,5.052487552E-2
4.850469651E0,5.249810219E-2
4.855502411E0,8.053392172E-2
4.860561526E0,6.072105467E-2
4.865665953E0,2.692659199E-2
4.870695380E0,3.147453070E-2
4.875783088E0,5.260820687E-2
4.880828713E0,6.411805749E-2
4.885893557E0,5.652527511E-2
4.890959651E0,3.943884373E-2
4.896027620E0,8.194343746E-2
4.901097724E0,6.940703094E-2
4.906172724E0,4.271650314E-2
4.911232359E0,4.712493718E-2
4.916291474E0,5.155141652E-2
4.921446890E0,4.396122694E-2
4.926482828E0,5.306649208E-2
4.931548974E0,2.651478350E-2
4.936614026E0,3.343917429E-2
4.941680640E0,4.025642574E-2
4.946754130E0,3.529845178E-2
4.951813557E0,5.645759404E-2
4.956880849E0,1.794511080E-2
4.961945588E0,3.444576263E-2
4.967047515E0,3.185993433E-2
4.972077672E0,3.146575391E-2
4.977143765E0,4.547819495E-2
4.982209026E0,4.986633360E-2
4.987315120E0,5.659629405E-2
4.992345849E0,5.376775563E-2
4.997422411E0,2.008093894E-2
5.002486213E0,2.949194610E-2
5.007525015E0,4.109863937E-2
5.012597672E0,4.795908928E-2
5.017656786E0,5.707764626E-2
5.022734130E0,8.507232368E-2
5.027864390E0,4.394002259E-2
5.032819547E0,2.221496403E-2
5.037888036E0,4.807519913E-2
5.042952047E0,3.819382191E-2
5.048016578E0,1.889266074E-2
5.053121317E0,4.721073806E-2
5.058188453E0,5.871640146E-2
5.063257776E0,1.068295538E-2
5.068291630E0,3.194588423E-2
5.073361370E0,4.357877374E-2
5.078420588E0,3.848592937E-2
5.083481005E0,9.680166841E-3
5.088549963E0,2.149595320E-2
5.093652255E0,3.548929095E-2
5.098692776E0,1.616400480E-2
5.103872828E0,2.549734712E-2
5.108869390E0,5.624201894E-2
5.113937099E0,3.922082484E-2
5.119013349E0,1.040631533E-2
5.124063765E0,3.409364820E-2
5.129133713E0,4.797452688E-2
5.134201213E0,4.754401743E-2
5.139266995E0,3.291334212E-2
5.144338765E0,2.072529495E-2
5.149401838E0,2.052456141E-2
5.154466161E0,6.069600582E-3
5.159534963E0,6.062299013E-2
5.164598765E0,4.113489389E-2
5.169667047E0,3.125922382E-2
5.174758192E0,3.339581192E-2
5.179808974E0,2.131049335E-2
5.184901682E0,1.164957881E-2
5.189950120E0,3.759554029E-2
5.194981578E0,3.962729871E-2
5.200040484E0,3.737449646E-3
5.205107672E0,2.283628285E-2
5.210172515E0,3.459720314E-2
5.215221370E0,2.012629807E-2
5.220276630E0,3.903359175E-2
5.225342047E0,4.585634172E-2
5.230409963E0,5.494827032E-2
5.235474547E0,2.362979949E-2
5.240538349E0,9.250506759E-3
5.245604547E0,2.577148378E-2
5.250671213E0,2.794833481E-2
5.255742828E0,-3.098249435E-3
5.260804963E0,1.838089526E-2
5.265872411E0,3.487522900E-2
5.270937828E0,6.096914411E-3
5.276007932E0,2.507449687E-2
5.281101370E0,3.903816640E-2
5.286227099E0,3.857360780E-2
5.291261422E0,1.678736508E-2
5.296331161E0,1.909658313E-2
5.301390067E0,1.652860641E-2
5.306457724E0,3.066286445E-2
5.311519911E0,2.805052698E-2
5.316589495E0,3.253178298E-2
5.321663140E0,1.322296262E-2
5.326733870E0,2.728042006E-2
5.331792359E0,2.227135003E-2
5.336856213E0,2.912957966E-2
5.341923765E0,9.903937578E-3
5.347012411E0,2.884455025E-2
5.352059651E0,2.139768004E-2
5.357116942E0,1.406210661E-2
5.362200536E0,-2.610057592E-3
5.367259026E0,9.310752153E-3
5.372302828E0,2.351033688E-2
5.377373140E0,1.610223949E-2
5.382443245E0,2.079008520E-2
5.387532359E0,6.487160921E-3
5.392581942E0,2.081157267E-2
5.397596109E0,2.773435414E-2
5.402700224E0,2.747495472E-2
5.407766005E0,5.887567997E-3
5.412797047E0,1.108691096E-3
5.417861942E0,4.625342786E-2
5.422929078E0,7.880792022E-3
5.427996786E0,1.496313512E-2
5.433065588E0,3.148864210E-2
5.438138505E0,3.119017184E-2
5.443205640E0,1.674528420E-2
5.448263245E0,3.092707694E-2
5.453331995E0,1.881310344E-2
5.458390276E0,4.375070333E-3
5.463548036E0,1.148702204E-2
5.468593870E0,1.378551126E-2
5.473657047E0,3.037025034E-2
5.478714703E0,1.593734324E-2
5.483780276E0,6.271660328E-3
5.488844911E0,1.805843413E-2
5.493915276E0,3.687885404E-2
5.498978922E0,3.416527808E-2
5.504046005E0,6.417930126E-4
5.509114286E0,1.253025234E-2
5.514176265E0,4.343076050E-2
5.519250224E0,2.408331633E-2
5.524295588E0,2.864710987E-2
5.529380328E0,2.362117171E-2
5.534443453E0,3.764152527E-2
5.539522828E0,2.082508802E-2
5.544588192E0,6.414428353E-3
5.549654859E0,4.001542926E-3
5.554700640E0,5.160145462E-2
5.559759026E0,4.401415586E-2
5.564820484E0,2.930875123E-2
5.569886370E0,2.184975147E-2
5.574984547E0,3.588730097E-2
5.579993297E0,-1.293420792E-4
5.585090224E0,-2.429828048E-3
5.590128297E0,1.898892224E-2
5.595192880E0,4.968194664E-2
5.600258192E0,8.850425482E-3
5.605318922E0,2.289769053E-2
5.610384026E0,1.312188804E-2
5.615450901E0,-6.030440331E-3
5.620555276E0,2.259501815E-2
5.625582932E0,2.717117965E-2
5.630649859E0,2.453847229E-2
5.635715484E0,1.707239449E-2
5.640788505E0,-4.532679915E-3
5.645938245E0,-6.848677993E-3
5.650996786E0,4.543955624E-2
5.656028192E0,2.322465181E-3
5.661109286E0,1.425190270E-2
5.666170224E0,1.885089278E-2
5.671252620E0,-7.528215647E-3
5.676348453E0,4.006679356E-2
5.681369599E0,-6.326287985E-4
5.686437463E0,1.597067714E-2
5.691513036E0,1.580150425E-2
5.696568922E0,8.512541652E-3
5.701635745E0,1.790773869E-2
5.706701474E0,2.015015483E-2
5.711778609E0,3.427177668E-3
5.716835536E0,8.171051741E-3
5.721922255E0,3.373399377E-3
5.727559234E0,1.518876851E-2
5.732043922E0,-6.206408143E-3
5.737079547E0,-8.407935500E-3
5.742162828E0,1.081138849E-3
5.747443609E0,-1.283839345E-3
5.752296890E0,-1.202702522E-3
5.757314963E0,3.451059759E-2
5.762376630E0,1.766510308E-2
5.767456942E0,9.628683329E-4
5.772508765E0,2.467958629E-2
5.777573870E0,3.637300432E-2
5.782642620E0,1.708436012E-2
5.787715015E0,1.928409934E-2
5.792780692E0,2.458631992E-3
5.797853245E0,2.349898219E-3
5.802913505E0,2.032518387E-5
5.807974442E0,2.616716921E-2
5.813039755E0,3.304235637E-2
5.818128453E0,2.323400974E-2
5.823210224E0,2.770833671E-2
5.828291057E0,-8.186459541E-3
5.833363765E0,6.205976009E-3
5.838430745E0,2.279917896E-2
5.843491265E0,2.969980240E-2
5.848571734E0,5.554711819E-2
5.853637463E0,4.798167944E-2
5.858706838E0,1.434835792E-2
5.863756422E0,7.123470306E-3
5.868824286E0,1.901009679E-2
5.873901995E0,3.550189734E-2
5.878964547E0,6.668925285E-3
5.884026630E0,6.632089615E-3
5.889091734E0,1.367005706E-2
5.894163817E0,6.401389837E-3
5.899237932E0,2.066966891E-2
5.904301213E0,2.526459098E-2
5.909365276E0,1.799830794E-2
5.914430745E0,3.613859415E-3
5.919476213E0,-1.096725464E-3
5.924542359E0,6.057798862E-3
5.929613713E0,1.790377498E-2
5.934769651E0,-1.785670221E-2
5.939700901E0,3.695338964E-3
5.944765276E0,1.561310887E-2
5.949831942E0,2.030500770E-2
5.954899078E0,5.854457617E-3
5.959965484E0,3.240317106E-3
5.965032620E0,8.037954569E-3
5.970101734E0,1.991698146E-2
5.975174286E0,3.138363361E-3
5.980240953E0,-2.552925050E-2
5.985299130E0,-1.341478527E-2
5.990363453E0,9.195208549E-4
5.995429547E0,2.463126183E-2
6.000533245E0,1.732361317E-2
6.005691005E0,2.422147989E-2
6.010683609E0,2.636227012E-2
6.015743505E0,4.833579063E-3
6.020820067E0,1.663488150E-2
6.025882567E0,-2.494573593E-3
6.030954390E0,-3.334225714E-2
6.036013817E0,2.092123032E-4
6.041082515E0,1.912361383E-2
6.046149703E0,-2.349942923E-3
6.051230484E0,-9.385854006E-3
6.056294078E0,-9.445220232E-3
6.061349911E0,4.754602909E-3
6.066411161E0,1.181089878E-2
6.071483401E0,3.063380718E-2
6.076577203E0,-4.793405533E-4
6.081621057E0,-7.632568479E-3
6.086687984E0,-1.472632587E-2
6.091773661E0,-7.510468364E-3
6.096795797E0,-2.678185701E-3
6.101858817E0,-7.284000516E-3
6.107008245E0,-2.196431160E-5
6.111990328E0,-1.198610663E-2
6.117031370E0,1.895996928E-2
6.122101161E0,1.169675589E-2
6.127170536E0,-1.208782196E-2
6.132220536E0,1.197457314E-4
6.137285588E0,1.154616475E-2
6.142353870E0,2.546378970E-2
6.147424963E0,-6.705458462E-2
6.152485901E0,-6.481739879E-2
6.157552828E0,-2.704714239E-2
6.162618922E0,6.197065115E-3
6.167685849E0,-3.957748413E-3
6.172750432E0,2.869048715E-2
6.177849026E0,1.836687326E-3
6.182980953E0,2.267217636E-2
6.188081995E0,5.017662048E-1
6.193075067E0,7.978435755E-1
6.198140432E0,7.685739994E-1
6.203205536E0,6.860296130E-1
6.208272932E0,5.210754275E-1
6.213340276E0,5.112413168E-1
6.218419495E0,5.396005511E-1
6.223490328E0,4.255413711E-1
6.228570276E0,3.195679188E-1
6.233586578E0,3.118491769E-1
6.238682463E0,3.706612587E-1
6.243739859E0,4.216402173E-1
6.248803140E0,1.612228453E-1
6.253901422E0,4.686030746E-2
6.258966942E0,4.009848237E-1
6.264018245E0,1.031882167E0
6.269080224E0,1.178100109E0
6.274129442E0,9.053249359E-1
6.279187463E0,6.389652491E-1
6.284268192E0,9.635291696E-1
6.289323974E0,1.193118334E0
6.294402776E0,1.247117758E0
6.299415849E0,1.239526033E0
6.304483557E0,1.275644302E0
6.309548192E0,1.402868867E0
6.314613505E0,1.511948586E0
6.319683036E0,1.518865347E0
6.324747620E0,1.624925494E0
6.329812203E0,1.615287542E0
6.334886942E0,1.646734953E0
6.339944755E0,1.814456344E0
6.345021578E0,1.823467731E0
6.350079703E0,1.796170473E0
6.355144547E0,1.855129123E0
6.360228297E0,2.005044937E0
6.365397151E0,1.955563307E0
6.370395849E0,1.945799351E0
6.375460901E0,1.975755453E0
6.380526630E0,1.948892832E0
6.385604599E0,1.885987163E0
6.390667880E0,2.036972046E0
6.395727203E0,2.177141190E0
6.400794026E0,2.231329203E0
6.405859755E0,2.094765425E0
6.410922828E0,2.127278328E0
6.416012984E0,2.401233196E0
6.421059755E0,2.539548874E0
6.426137463E0,2.536870003E0
6.431198974E0,2.538366795E0
6.436254495E0,2.548873663E0
6.441341474E0,2.618371725E0
6.446402932E0,2.727468491E0
6.451488401E0,2.882505894E0
6.456508870E0,3.091650009E0
6.461569078E0,2.998955965E0
6.466647984E0,2.855763912E0
6.471725536E0,2.827395916E0
6.476757359E0,2.818507195E0
6.481801109E0,2.833094835E0
6.486878661E0,2.681743622E0
6.491933453E0,2.488257885E0
6.497000328E0,2.365197897E0
6.502065692E0,2.417004585E0
6.507262307E0,2.351800442E0
6.512208661E0,2.237334013E0
6.517269651E0,2.339115620E0
6.522342776E0,1.993975163E0
6.527404547E0,1.850704074E0
6.532463870E0,1.974349499E0
6.537536370E0,1.856922388E0
6.542628140E0,1.908654809E0
6.547730120E0,1.742599487E0
6.552788505E0,1.710438967E0
6.557855328E0,1.789996624E0
6.562917880E0,1.814844489E0
6.568026578E0,2.013606071E0
6.573051057E0,2.033052444E0
6.578118870E0,2.086345196E0
6.583182724E0,1.983566046E0
6.588282463E0,1.607482433E0
6.593318870E0,1.516766191E0
6.598382463E0,1.286524773E0
6.603448713E0,1.124324560E0
6.608525797E0,1.233198881E0
6.613619338E0,1.224943399E0
6.618679182E0,1.181537151E0
6.623727620E0,1.070724845E0
6.628789859E0,1.023912668E0
6.633821317E0,6.216720343E-1
6.638890901E0,4.161439538E-1
6.643966422E0,6.928575635E-1
6.649027359E0,6.898905039E-1
6.654121005E0,5.245579481E-1
6.659161109E0,4.923184514E-1
6.664226995E0,3.415873647E-1
6.669292776E0,2.379708886E-1
6.674321995E0,1.665223837E-1
6.679393870E0,1.018041372E-1
6.684455120E0,-7.517558336E-2
6.689531630E0,-3.948110938E-1
6.694592620E0,-2.502194047E-1
6.699664963E0,-1.658660173E-1
6.704730380E0,-4.918469489E-1
6.709790276E0,-1.081562281E0
6.714853036E0,-1.100178957E0
6.719954651E0,-8.811739683E-1
6.725028817E0,-1.152011991E0
6.730146995E0,-1.076673627E0
6.735175797E0,-1.171536326E0
6.740242880E0,-1.072373629E0
6.745307932E0,-1.515574932E0
6.750374078E0,-1.002439260E0
6.755442307E0,-9.919556975E-1
6.760506838E0,-1.703158379E0
6.765572672E0,-1.452418089E0
6.770639078E0,-1.263579726E0
6.775703557E0,-1.589961529E0
6.780770276E0,-1.897171974E0
6.785848713E0,-1.704505920E0
6.790955640E0,-1.729566813E0
6.795988713E0,-2.087022543E0
6.801047307E0,-2.140618801E0
6.806100224E0,-2.174833298E0
6.811149911E0,-2.053175449E0
6.816219703E0,-2.240591288E0
6.821284547E0,-2.298149824E0
6.826364963E0,-2.280571461E0
6.831380588E0,-2.325686932E0
6.836446526E0,-2.338654995E0
6.841549547E0,-2.298635006E0
6.846577984E0,-2.260571957E0
6.851683661E0,-1.990780830E0
6.856711786E0,-2.077452660E0
6.861815172E0,-2.146962404E0
6.866884390E0,-2.137741566E0
6.871917567E0,-2.052480459E0
6.876990745E0,-2.145323038E0
6.882042880E0,-2.135254622E0
6.887117359E0,-2.226318598E0
6.892175953E0,-2.282040119E0
6.897254859E0,-2.352000713E0
6.902439547E0,-2.355025291E0
6.907453870E0,-2.164642572E0
6.912500067E0,-2.165771008E0
6.917594442E0,-2.222461224E0
6.922657307E0,-2.262489319E0
6.927698974E0,-2.307307243E0
6.932762203E0,-2.401441097E0
6.937831161E0,-2.458518028E0
6.942896213E0,-2.612078190E0
6.948003922E0,-2.581760883E0
6.953025901E0,-2.573280811E0
6.958095120E0,-2.680729389E0
6.963157099E0,-2.746435404E0
6.968230380E0,-2.871233463E0
6.973321995E0,-3.018502474E0
6.978393140E0,-3.140584707E0
6.983440015E0,-3.079846621E0
6.988506161E0,-3.051469326E0
6.993592411E0,-3.087724209E0
6.998606370E0,-3.123849392E0
7.003667099E0,-3.197578907E0
7.008748349E0,-3.291748524E0
7.013848088E0,-3.255086660E0
7.018842880E0,-3.154511929E0
7.023905849E0,-3.077113628E0
7.028970797E0,-3.105137825E0
7.034034547E0,-3.083563089E0
7.039103609E0,-3.143722057E0
7.044168401E0,-3.767678738E0
7.049234026E0,-4.084154129E0
7.054312620E0,-3.841156721E0
7.059375484E0,-3.516975880E0
7.064443870E0,-3.165574074E0
7.069510536E0,-3.098169327E0
7.074579286E0,-3.031701565E0
7.079650484E0,-2.896814108E0
7.084827620E0,-2.797681808E0
7.089823192E0,-2.670779705E0
7.094885640E0,-2.385795832E0
7.099951161E0,-2.337002277E0
7.105020745E0,-2.279278517E0
7.110084807E0,-2.171294212E0
7.115153609E0,-2.149806023E0
7.120215640E0,-1.989766836E0
7.125287567E0,-1.877444506E0
7.130354442E0,-1.773383617E0
7.135419338E0,-1.721534014E0
7.140486838E0,-1.693903327E0
7.145552307E0,-1.666713715E0
7.150625745E0,-1.661009789E0
7.155706838E0,-1.638053179E0
7.160761005E0,-1.619911671E0
7.165846161E0,-1.570990562E0
7.170901109E0,-1.510639906E0
7.175937047E0,-1.388364077E0
7.180997984E0,-1.203728199E0
7.186061005E0,-1.052898765E0
7.191128713E0,-1.017341137E0
7.196164547E0,-1.001363754E0
7.201272880E0,-1.021249294E0
7.206326474E0,-1.098005891E0
7.211368245E0,-9.899031520E-1
7.216427880E0,-7.902013659E-1
7.221492463E0,-1.051097870E0
7.226556474E0,-1.134676933E0
7.231623922E0,-9.475742579E-1
7.236690380E0,-5.882152319E-1
7.241758088E0,-2.790310979E-1
7.246822359E0,-2.751563191E-1
7.251892463E0,-5.235562921E-1
7.256976786E0,-6.146299243E-1
7.262036890E0,-2.538710535E-1
7.267171734E0,-3.942948580E-2
7.272216213E0,-2.636380494E-1
7.277300849E0,-2.934388220E-1
7.282345536E0,-2.168668509E-1
7.287433349E0,-1.765365005E-1
7.292477880E0,-1.785327792E-1
7.297543505E0,-2.713361382E-1
7.302612151E0,-2.543852925E-1
7.307675484E0,-1.440953910E-1
7.312741995E0,-2.274242043E-1
7.317825224E0,-2.222307026E-1
7.322861786E0,-2.053404450E-1
7.327948349E0,-1.956473887E-1
7.333020588E0,-1.976134479E-1
7.338070276E0,-2.475378811E-1
7.343158036E0,-2.520445585E-1
7.348217411E0,-2.278353572E-1
7.353279442E0,-2.274792790E-1
7.358321265E0,-2.654562593E-1
7.363398922E0,-2.460153997E-1
7.368457515E0,-2.169789672E-1
7.373535536E0,-2.428985238E-1
7.378551005E0,-2.593291104E-1
7.383651474E0,-2.015658617E-1
7.388683505E0,-2.371800542E-1
7.393751422E0,-2.225621343E-1
7.398852203E0,-2.246629596E-1
7.403878817E0,-2.436102927E-1
7.408948817E0,-2.027166188E-1
7.414022567E0,-2.216894627E-1
7.419082203E0,-2.358506918E-1
7.424161578E0,-1.995967627E-1
7.429214495E0,-2.280881703E-1
7.434277776E0,-2.182666361E-1
7.439351109E0,-2.083550692E-1
7.444488088E0,-2.223745584E-1
7.449536682E0,-2.028854787E-1
7.454681109E0,-2.074537873E-1
7.459667151E0,-2.215825915E-1
7.464730797E0,-2.260166109E-1
7.469799963E0,-2.089124918E-1
7.474914338E0,-2.085766196E-1
7.479931213E0,-2.034575641E-1
7.484999078E0,-1.983966529E-1
7.490066942E0,-2.125897706E-1
7.495131161E0,-2.363297343E-1
7.500202411E0,-2.049653530E-1
7.505265328E0,-2.070828080E-1
7.510352672E0,-2.356204391E-1
7.515387151E0,-2.209026814E-1
7.520477463E0,-2.111403048E-1
7.525546213E0,-2.420650125E-1
7.530605849E0,-2.201613784E-1
7.535642307E0,-2.032241821E-1
7.540709495E0,-2.245362699E-1
7.545775901E0,-2.122244537E-1
7.550841526E0,-2.095477879E-1
7.555877880E0,-2.211748064E-1
7.560939599E0,-2.256040275E-1
7.566017776E0,-2.229659259E-1
7.571074338E0,-1.891760826E-1
7.576148245E0,-2.065797150E-1
7.581209963E0,-2.048394978E-1
7.586272255E0,-2.292967737E-1
7.591342255E0,-2.177554667E-1
7.596402932E0,-2.063679099E-1
7.601469130E0,-2.330864668E-1
7.606534755E0,-2.429482937E-1
7.611602151E0,-1.958191693E-1
7.616672724E0,-2.131755948E-1
7.621767984E0,-2.065741718E-1
7.626869286E0,-1.858242154E-1
7.631922463E0,-1.890627444E-1
7.636989703E0,-1.970227063E-1
7.642053765E0,-1.811556220E-1
7.647144442E0,-1.962009370E-1
7.652191526E0,-1.850450635E-1
7.657256734E0,-1.574054360E-1
7.662318609E0,-1.750792861E-1
7.667405432E0,-1.593509912E-1
7.672460380E0,-1.651802957E-1
7.677530797E0,-1.566584706E-1
7.682583713E0,-1.766621470E-1
7.687652047E0,-1.609288156E-1
7.692732776E0,-1.383485794E-1
7.697784026E0,-1.444047987E-1
7.702866578E0,-1.765446663E-1
7.707930120E0,-1.680295765E-1
7.713008036E0,-1.904154718E-1
7.718033713E0,-1.412966847E-1
7.723097515E0,-1.709824800E-1
7.728172567E0,-1.719143689E-1
7.733262099E0,-1.467075050E-1
7.738299286E0,-1.644652486E-1
7.743325901E0,-1.630761623E-1
7.748393036E0,-1.855086088E-1
7.753458140E0,-1.815136969E-1
7.758525067E0,-1.727488637E-1
7.763592255E0,-1.736086011E-1
7.768659182E0,-1.650659144E-1
7.773724495E0,-1.541694403E-1
7.778796995E0,-1.434159279E-1
7.783868557E0,-1.493286490E-1
7.788940120E0,-1.551894844E-1
7.793991786E0,-1.396709085E-1
7.799083817E0,-1.242899895E-1
7.804217620E0,-1.612438560E-1
7.809250484E0,-1.408281028E-1
7.814313765E0,-1.326133609E-1
7.819378088E0,-1.292701960E-1
7.824473192E0,-1.329225302E-1
7.829511109E0,-1.246695817E-1
