"time","ax"
1.927425822E2,3.589234054E-1
1.927451135E2,3.948157430E-1
1.927476448E2,3.876372576E-1
1.927501761E2,3.756731451E-1
1.927527074E2,3.948157430E-1
1.927552387E2,3.756731451E-1
1.927577700E2,3.852444589E-1
1.927603013E2,3.852444589E-1
1.927628326E2,3.924229145E-1
1.927653639E2,3.876372576E-1
1.927678952E2,3.948157430E-1
1.927704265E2,3.780659735E-1
1.927730017E2,4.091726840E-1
1.927755330E2,3.948157430E-1
1.927780643E2,3.589234054E-1
1.927805956E2,3.541377485E-1
1.927831269E2,4.453641176E-1
1.927856582E2,4.019941986E-1
1.927881895E2,4.235295951E-1
1.927907209E2,4.259224236E-1
1.927932521E2,3.948157430E-1
1.927957835E2,4.043870270E-1
1.927983148E2,3.876372576E-1
1.928008461E2,3.613162339E-1
1.928033458E2,3.780659735E-1
1.928058771E2,4.307080805E-1
1.928084084E2,4.067798555E-1
1.928109397E2,3.948157430E-1
1.928134710E2,4.259224236E-1
1.928160023E2,3.972085714E-1
1.928185336E2,3.684946895E-1
1.928210649E2,3.708875179E-1
1.928235962E2,3.684946895E-1
1.928261275E2,3.876372576E-1
1.928286588E2,3.637090325E-1
1.928311901E2,3.948157430E-1
1.928337138E2,3.684946895E-1
1.928362451E2,3.541377485E-1
1.928387763E2,3.948157430E-1
1.928413076E2,4.331009090E-1
1.928438389E2,4.091726840E-1
1.928463702E2,3.996013701E-1
1.928489015E2,4.139583111E-1
1.928514328E2,4.019941986E-1
1.928539642E2,3.852444589E-1
1.928564955E2,3.972085714E-1
1.928590268E2,4.187439680E-1
1.928615581E2,3.948157430E-1
1.928640777E2,4.283152521E-1
1.928666090E2,4.211367965E-1
1.928691403E2,3.876372576E-1
1.928716716E2,3.804588020E-1
1.928742029E2,3.756731451E-1
1.928767342E2,4.067798555E-1
1.928792655E2,4.019941986E-1
1.928817968E2,3.924229145E-1
1.928843281E2,4.019941986E-1
1.928868594E2,3.517449200E-1
1.928893907E2,3.972085714E-1
1.928919220E2,4.043870270E-1
1.928944527E2,4.115654826E-1
1.928969840E2,3.684946895E-1
1.928995153E2,3.828516304E-1
1.929020467E2,4.115654826E-1
1.929045780E2,4.187439680E-1
1.929071093E2,3.924229145E-1
1.929096406E2,4.115654826E-1
1.929121719E2,4.235295951E-1
1.929147032E2,4.043870270E-1
1.929172345E2,3.708875179E-1
1.929197658E2,4.139583111E-1
1.929222971E2,3.972085714E-1
1.929248251E2,3.948157430E-1
1.929273564E2,3.708875179E-1
1.929298877E2,3.972085714E-1
1.929324190E2,4.163511395E-1
1.929349503E2,4.091726840E-1
1.929374817E2,3.565305769E-1
1.929400130E2,3.661018610E-1
1.929425443E2,3.613162339E-1
1.929450756E2,3.804588020E-1
1.929476069E2,3.924229145E-1
1.929501382E2,4.043870270E-1
1.929526695E2,3.541377485E-1
1.929552477E2,3.828516304E-1
1.929577790E2,4.139583111E-1
1.929603103E2,4.283152521E-1
1.929628417E2,3.756731451E-1
1.929653730E2,3.804588020E-1
1.929679043E2,3.948157430E-1
1.929704356E2,4.043870270E-1
1.929729669E2,3.948157430E-1
1.929754982E2,3.900300860E-1
1.929780295E2,3.852444589E-1
1.929805608E2,3.804588020E-1
1.929830921E2,3.469592929E-1
1.929856163E2,4.283152521E-1
1.929881476E2,4.283152521E-1
1.929906789E2,3.804588020E-1
1.929932102E2,3.852444589E-1
1.929957415E2,3.852444589E-1
1.929982728E2,3.996013701E-1
1.930008042E2,3.780659735E-1
1.930033355E2,3.852444589E-1
1.930058668E2,4.139583111E-1
1.930083981E2,3.804588020E-1
1.930109294E2,3.708875179E-1
1.930134607E2,3.637090325E-1
1.930159674E2,3.613162339E-1
1.930184987E2,3.517449200E-1
1.930210300E2,3.780659735E-1
1.930235613E2,3.565305769E-1
1.930260926E2,3.852444589E-1
1.930286239E2,3.924229145E-1
1.930311552E2,3.780659735E-1
1.930336865E2,3.852444589E-1
1.930362178E2,3.613162339E-1
1.930387492E2,4.043870270E-1
1.930412805E2,3.972085714E-1
1.930438118E2,3.637090325E-1
1.930463340E2,4.067798555E-1
1.930488654E2,3.589234054E-1
1.930513967E2,3.804588020E-1
1.930539280E2,3.661018610E-1
1.930564593E2,3.613162339E-1
1.930589906E2,3.948157430E-1
1.930615219E2,3.948157430E-1
1.930640532E2,3.900300860E-1
1.930665845E2,4.115654826E-1
1.930691158E2,3.708875179E-1
1.930716471E2,4.067798555E-1
1.930741784E2,4.115654826E-1
1.930767037E2,3.804588020E-1
1.930792350E2,4.115654826E-1
1.930817663E2,3.948157430E-1
1.930842976E2,3.613162339E-1
1.930868289E2,4.019941986E-1
1.930893602E2,4.331009090E-1
1.930918915E2,4.043870270E-1
1.930944228E2,3.732803464E-1
1.930969542E2,4.091726840E-1
1.930994855E2,3.852444589E-1
1.931020168E2,4.067798555E-1
1.931045481E2,3.924229145E-1
1.931070797E2,4.067798555E-1
1.931096111E2,4.115654826E-1
1.931121424E2,4.453641176E-1
1.931146737E2,3.780659735E-1
1.931172050E2,4.019941986E-1
1.931197363E2,3.852444589E-1
1.931222676E2,3.876372576E-1
1.931247989E2,3.828516304E-1
1.931273302E2,4.139583111E-1
1.931298615E2,3.996013701E-1
1.931323928E2,3.613162339E-1
1.931349242E2,4.139583111E-1
1.931374974E2,3.996013701E-1
1.931400288E2,4.043870270E-1
1.931425600E2,3.852444589E-1
1.931450914E2,3.732803464E-1
1.931476227E2,3.756731451E-1
1.931501540E2,3.756731451E-1
1.931526853E2,3.661018610E-1
1.931552167E2,3.684946895E-1
1.931577480E2,4.331009090E-1
1.931602793E2,4.091726840E-1
1.931628106E2,3.996013701E-1
1.931653419E2,3.852444589E-1
1.931678649E2,3.804588020E-1
1.931703962E2,3.613162339E-1
1.931729275E2,3.924229145E-1
1.931754589E2,3.756731451E-1
1.931779902E2,3.421736360E-1
1.931805215E2,3.924229145E-1
1.931830528E2,4.115654826E-1
1.931855842E2,3.900300860E-1
1.931881155E2,3.661018610E-1
1.931906468E2,3.732803464E-1
1.931931781E2,3.780659735E-1
1.931957094E2,4.501497746E-1
1.931982370E2,4.187439680E-1
1.932007683E2,3.613162339E-1
1.932032996E2,4.139583111E-1
1.932058309E2,3.972085714E-1
1.932083622E2,3.948157430E-1
1.932108935E2,3.852444589E-1
1.932134248E2,4.115654826E-1
1.932159561E2,3.828516304E-1
1.932184874E2,4.139583111E-1
1.932210188E2,3.852444589E-1
1.932235501E2,4.211367965E-1
1.932260814E2,4.067798555E-1
1.932285850E2,3.732803464E-1
1.932311164E2,4.331009090E-1
1.932336477E2,4.043870270E-1
1.932361790E2,3.708875179E-1
1.932387103E2,4.019941986E-1
1.932412417E2,4.067798555E-1
1.932437730E2,3.804588020E-1
1.932463043E2,4.043870270E-1
1.932488356E2,3.756731451E-1
1.932513669E2,3.804588020E-1
1.932538982E2,3.756731451E-1
1.932564295E2,3.708875179E-1
1.932589634E2,3.876372576E-1
1.932614948E2,3.828516304E-1
1.932640261E2,3.852444589E-1
1.932665574E2,4.187439680E-1
1.932690887E2,4.043870270E-1
1.932716200E2,3.804588020E-1
1.932741513E2,3.876372576E-1
1.932766826E2,4.091726840E-1
1.932792139E2,4.019941986E-1
1.932817453E2,3.900300860E-1
1.932842766E2,4.019941986E-1
1.932868079E2,4.019941986E-1
1.932893447E2,3.756731451E-1
1.932918760E2,3.517449200E-1
1.932944073E2,4.429712892E-1
1.932969386E2,3.876372576E-1
1.932994700E2,3.852444589E-1
1.933020013E2,4.043870270E-1
1.933045326E2,3.589234054E-1
1.933070639E2,4.115654826E-1
1.933095952E2,3.661018610E-1
1.933121266E2,3.708875179E-1
1.933146578E2,4.019941986E-1
1.933171892E2,4.235295951E-1
1.933197669E2,3.948157430E-1
1.933222982E2,3.661018610E-1
1.933248295E2,4.043870270E-1
1.933273609E2,3.996013701E-1
1.933298922E2,3.661018610E-1
1.933324235E2,3.661018610E-1
1.933349548E2,3.780659735E-1
1.933374861E2,4.091726840E-1
1.933400174E2,3.900300860E-1
1.933425487E2,3.661018610E-1
1.933450800E2,3.684946895E-1
1.933476114E2,3.924229145E-1
1.933501151E2,3.948157430E-1
1.933526464E2,3.565305769E-1
1.933551777E2,4.043870270E-1
1.933577090E2,3.924229145E-1
1.933602403E2,4.211367965E-1
1.933627717E2,4.043870270E-1
1.933653030E2,4.187439680E-1
1.933678343E2,4.067798555E-1
1.933703656E2,4.115654826E-1
1.933728970E2,4.163511395E-1
1.933754283E2,3.780659735E-1
1.933779596E2,4.115654826E-1
1.933804753E2,3.876372576E-1
1.933830067E2,3.828516304E-1
1.933855380E2,4.211367965E-1
1.933880693E2,3.900300860E-1
1.933906006E2,3.996013701E-1
1.933931320E2,3.972085714E-1
1.933956633E2,3.996013701E-1
1.933981946E2,4.235295951E-1
1.934007259E2,4.211367965E-1
1.934032572E2,3.684946895E-1
1.934057885E2,4.259224236E-1
1.934083198E2,4.043870270E-1
1.934108527E2,4.211367965E-1
1.934133840E2,4.211367965E-1
1.934159153E2,3.996013701E-1
1.934184467E2,4.067798555E-1
1.934209780E2,3.852444589E-1
1.934235093E2,4.139583111E-1
1.934260406E2,3.493520916E-1
1.934285720E2,3.732803464E-1
1.934311032E2,3.828516304E-1
1.934336346E2,3.948157430E-1
1.934361659E2,4.139583111E-1
1.934386972E2,4.043870270E-1
1.934412301E2,3.732803464E-1
1.934437614E2,4.067798555E-1
1.934462927E2,3.972085714E-1
1.934488240E2,3.756731451E-1
1.934513553E2,3.972085714E-1
1.934538867E2,4.091726840E-1
1.934564180E2,4.043870270E-1
1.934589493E2,3.780659735E-1
1.934614806E2,3.732803464E-1
1.934640119E2,3.780659735E-1
1.934665432E2,3.948157430E-1
1.934690745E2,4.115654826E-1
1.934716048E2,3.996013701E-1
1.934741361E2,3.517449200E-1
1.934766674E2,4.019941986E-1
1.934791988E2,4.163511395E-1
1.934817301E2,3.972085714E-1
1.934842614E2,3.469592929E-1
1.934867927E2,3.661018610E-1
1.934893240E2,4.019941986E-1
1.934918553E2,3.948157430E-1
1.934943867E2,3.493520916E-1
1.934969180E2,4.091726840E-1
1.934994493E2,3.852444589E-1
1.935019732E2,3.852444589E-1
1.935045045E2,4.187439680E-1
1.935070358E2,4.187439680E-1
1.935095671E2,3.804588020E-1
1.935120985E2,3.876372576E-1
1.935146298E2,3.661018610E-1
1.935171611E2,4.067798555E-1
1.935196924E2,3.972085714E-1
1.935222237E2,3.876372576E-1
1.935247550E2,4.259224236E-1
1.935272863E2,4.211367965E-1
1.935298176E2,4.019941986E-1
1.935323699E2,4.115654826E-1
1.935349013E2,4.043870270E-1
1.935374326E2,3.900300860E-1
1.935399639E2,3.732803464E-1
1.935424952E2,4.139583111E-1
1.935450265E2,4.211367965E-1
1.935475578E2,3.684946895E-1
1.935500892E2,3.876372576E-1
1.935526205E2,4.115654826E-1
1.935551518E2,3.876372576E-1
1.935576831E2,3.900300860E-1
1.935602144E2,4.043870270E-1
1.935627318E2,3.972085714E-1
1.935652632E2,3.852444589E-1
1.935677945E2,4.139583111E-1
1.935703258E2,3.684946895E-1
1.935728571E2,3.517449200E-1
1.935753884E2,4.043870270E-1
1.935779197E2,3.804588020E-1
1.935804510E2,3.661018610E-1
1.935829824E2,3.828516304E-1
1.935855137E2,3.732803464E-1
1.935880450E2,4.043870270E-1
1.935905763E2,3.876372576E-1
1.935931095E2,3.804588020E-1
1.935956408E2,3.876372576E-1
1.935981721E2,3.517449200E-1
1.936007034E2,3.972085714E-1
1.936032347E2,3.924229145E-1
1.936057660E2,3.996013701E-1
1.936082973E2,3.708875179E-1
1.936108286E2,3.804588020E-1
1.936133599E2,3.876372576E-1
1.936158913E2,4.067798555E-1
1.936184226E2,3.996013701E-1
1.936209539E2,3.828516304E-1
1.936234825E2,3.541377485E-1
1.936260138E2,3.756731451E-1
1.936285451E2,4.091726840E-1
1.936310765E2,3.948157430E-1
1.936336077E2,3.876372576E-1
1.936361391E2,3.684946895E-1
1.936386704E2,3.972085714E-1
1.936412017E2,4.091726840E-1
1.936437330E2,3.828516304E-1
1.936462644E2,3.780659735E-1
1.936487957E2,3.876372576E-1
1.936513270E2,3.661018610E-1
1.936538643E2,3.924229145E-1
1.936563957E2,4.357928336E-1
1.936589270E2,4.019941986E-1
1.936614583E2,3.996013701E-1
1.936639896E2,3.517449200E-1
1.936665209E2,3.996013701E-1
1.936690522E2,3.972085714E-1
1.936715836E2,3.948157430E-1
1.936741149E2,4.283152521E-1
1.936766462E2,3.948157430E-1
1.936791775E2,4.259224236E-1
1.936817088E2,4.381856322E-1
1.936842639E2,3.756731451E-1
1.936867952E2,3.732803464E-1
1.936893265E2,3.948157430E-1
1.936918578E2,4.283152521E-1
1.936943892E2,4.067798555E-1
1.936969205E2,3.924229145E-1
1.936994518E2,3.972085714E-1
1.937019831E2,4.139583111E-1
1.937045144E2,4.283152521E-1
1.937070458E2,4.067798555E-1
1.937095771E2,3.996013701E-1
1.937121084E2,3.948157430E-1
1.937146299E2,3.708875179E-1
1.937171612E2,3.972085714E-1
1.937196925E2,3.972085714E-1
1.937222238E2,4.573282301E-1
1.937247551E2,4.163511395E-1
1.937272865E2,3.852444589E-1
1.937298178E2,4.043870270E-1
1.937323491E2,3.972085714E-1
1.937348804E2,3.996013701E-1
1.937374118E2,3.613162339E-1
1.937399431E2,3.589234054E-1
1.937424744E2,3.924229145E-1
1.937449902E2,3.972085714E-1
1.937475216E2,4.019941986E-1
1.937500529E2,3.756731451E-1
1.937525842E2,3.948157430E-1
1.937551155E2,4.115654826E-1
1.937576469E2,3.972085714E-1
1.937601782E2,4.405784607E-1
1.937627095E2,4.211367965E-1
1.937652408E2,4.067798555E-1
1.937677721E2,4.163511395E-1
1.937703034E2,4.019941986E-1
1.937728347E2,4.091726840E-1
1.937753650E2,4.139583111E-1
1.937778963E2,3.924229145E-1
1.937804276E2,4.259224236E-1
1.937829590E2,3.900300860E-1
1.937854902E2,4.019941986E-1
1.937880216E2,3.900300860E-1
1.937905529E2,3.565305769E-1
1.937930843E2,3.780659735E-1
1.937956155E2,4.163511395E-1
1.937981469E2,3.684946895E-1
1.938006782E2,3.732803464E-1
1.938032095E2,3.852444589E-1
1.938057458E2,3.804588020E-1
1.938082771E2,4.115654826E-1
1.938108084E2,3.948157430E-1
1.938133397E2,3.780659735E-1
1.938158710E2,3.637090325E-1
1.938184024E2,4.019941986E-1
1.938209337E2,4.139583111E-1
1.938234650E2,3.876372576E-1
1.938259963E2,4.211367965E-1
1.938285276E2,3.948157430E-1
1.938310589E2,4.019941986E-1
1.938335902E2,3.900300860E-1
1.938361236E2,3.948157430E-1
1.938386549E2,3.708875179E-1
1.938411862E2,4.211367965E-1
1.938437176E2,4.163511395E-1
1.938462489E2,3.900300860E-1
1.938487802E2,3.828516304E-1
1.938513115E2,3.804588020E-1
1.938538428E2,3.661018610E-1
1.938563742E2,4.115654826E-1
1.938589055E2,4.091726840E-1
1.938614368E2,4.163511395E-1
1.938639681E2,4.163511395E-1
1.938665191E2,4.091726840E-1
1.938690504E2,3.996013701E-1
1.938715817E2,4.283152521E-1
1.938741130E2,3.732803464E-1
1.938766444E2,3.756731451E-1
1.938791757E2,4.067798555E-1
1.938817070E2,3.828516304E-1
1.938842383E2,3.852444589E-1
1.938867696E2,4.259224236E-1
1.938893009E2,4.115654826E-1
1.938918322E2,4.067798555E-1
1.938943635E2,4.019941986E-1
1.938968989E2,4.357928336E-1
1.938994302E2,4.019941986E-1
1.939019615E2,4.331009090E-1
1.939044928E2,3.852444589E-1
1.939070242E2,4.019941986E-1
1.939095555E2,4.019941986E-1
1.939120868E2,3.565305769E-1
1.939146181E2,3.876372576E-1
1.939171494E2,4.019941986E-1
1.939196807E2,4.211367965E-1
1.939222120E2,4.019941986E-1
1.939247433E2,3.637090325E-1
1.939272835E2,3.924229145E-1
1.939298148E2,4.043870270E-1
1.939323461E2,3.972085714E-1
1.939348774E2,3.948157430E-1
1.939374087E2,4.115654826E-1
1.939399400E2,3.613162339E-1
1.939424713E2,3.708875179E-1
1.939450026E2,3.708875179E-1
1.939475340E2,3.804588020E-1
1.939500653E2,3.732803464E-1
1.939525966E2,4.067798555E-1
1.939551279E2,3.469592929E-1
1.939576314E2,3.708875179E-1
1.939601628E2,3.972085714E-1
1.939626941E2,3.924229145E-1
1.939652254E2,3.684946895E-1
1.939677567E2,3.732803464E-1
1.939702881E2,3.661018610E-1
1.939728194E2,3.924229145E-1
1.939753507E2,3.876372576E-1
1.939778820E2,3.852444589E-1
1.939804133E2,3.828516304E-1
1.939829446E2,3.900300860E-1
1.939854759E2,3.852444589E-1
1.939880074E2,3.684946895E-1
1.939905388E2,3.828516304E-1
1.939930701E2,3.948157430E-1
1.939956014E2,4.187439680E-1
1.939981327E2,3.852444589E-1
1.940006640E2,3.661018610E-1
1.940031953E2,3.876372576E-1
1.940057267E2,4.067798555E-1
1.940082580E2,3.804588020E-1
1.940107893E2,3.852444589E-1
1.940133206E2,4.283152521E-1
1.940158519E2,3.684946895E-1
1.940183864E2,4.115654826E-1
1.940209177E2,4.043870270E-1
1.940234490E2,3.900300860E-1
1.940259804E2,3.852444589E-1
1.940285117E2,4.163511395E-1
1.940310431E2,4.091726840E-1
1.940335743E2,3.996013701E-1
1.940361057E2,4.259224236E-1
1.940386370E2,3.852444589E-1
1.940411683E2,3.613162339E-1
1.940436996E2,3.876372576E-1
1.940462309E2,4.235295951E-1
1.940488096E2,3.996013701E-1
1.940513409E2,3.637090325E-1
1.940538722E2,3.517449200E-1
1.940564035E2,3.924229145E-1
1.940589348E2,4.139583111E-1
1.940614661E2,4.091726840E-1
1.940639974E2,3.804588020E-1
1.940665288E2,3.924229145E-1
1.940690601E2,3.948157430E-1
1.940715914E2,4.091726840E-1
1.940741227E2,3.876372576E-1
1.940766540E2,3.780659735E-1
1.940791575E2,3.948157430E-1
1.940816888E2,3.756731451E-1
1.940842201E2,3.852444589E-1
1.940867514E2,3.900300860E-1
1.940892827E2,4.139583111E-1
1.940918141E2,3.804588020E-1
1.940943454E2,3.828516304E-1
1.940968767E2,3.972085714E-1
1.940994080E2,3.732803464E-1
1.941019393E2,3.732803464E-1
1.941044707E2,4.283152521E-1
1.941070020E2,3.900300860E-1
1.941095166E2,3.900300860E-1
1.941120480E2,3.900300860E-1
1.941145793E2,4.043870270E-1
1.941171106E2,3.972085714E-1
1.941196419E2,4.405784607E-1
1.941221732E2,4.067798555E-1
1.941247045E2,3.541377485E-1
1.941272358E2,3.996013701E-1
1.941297671E2,3.924229145E-1
1.941322985E2,4.211367965E-1
1.941348298E2,3.852444589E-1
1.941373611E2,4.187439680E-1
1.941399002E2,4.307080805E-1
1.941424315E2,3.852444589E-1
1.941449628E2,4.163511395E-1
1.941474942E2,3.924229145E-1
1.941500255E2,4.115654826E-1
1.941525568E2,4.043870270E-1
1.941550881E2,3.708875179E-1
1.941576194E2,3.972085714E-1
1.941601508E2,3.948157430E-1
1.941626821E2,3.756731451E-1
1.941652134E2,3.828516304E-1
1.941677447E2,4.019941986E-1
1.941702675E2,3.852444589E-1
1.941727988E2,3.876372576E-1
1.941753301E2,3.900300860E-1
1.941778615E2,3.756731451E-1
1.941803928E2,4.235295951E-1
1.941829241E2,4.187439680E-1
1.941854554E2,3.589234054E-1
1.941879867E2,3.708875179E-1
1.941905181E2,4.115654826E-1
1.941930494E2,3.876372576E-1
1.941955807E2,3.732803464E-1
1.941981120E2,4.091726840E-1
1.942006751E2,4.139583111E-1
1.942032064E2,4.405784607E-1
1.942057377E2,4.115654826E-1
1.942082691E2,3.924229145E-1
1.942108004E2,4.043870270E-1
1.942133318E2,4.235295951E-1
1.942158631E2,3.804588020E-1
1.942183944E2,3.565305769E-1
1.942209257E2,3.661018610E-1
1.942234570E2,3.828516304E-1
1.942259883E2,3.948157430E-1
1.942285196E2,4.019941986E-1
1.942310336E2,3.924229145E-1
1.942335649E2,4.019941986E-1
1.942360962E2,3.565305769E-1
1.942386275E2,3.517449200E-1
1.942411588E2,3.708875179E-1
1.942436901E2,3.996013701E-1
1.942462214E2,4.019941986E-1
1.942487527E2,4.019941986E-1
1.942512841E2,3.876372576E-1
1.942538154E2,3.349951804E-1
1.942563467E2,3.756731451E-1
1.942588780E2,4.091726840E-1
1.942614388E2,3.828516304E-1
1.942639701E2,3.948157430E-1
1.942665014E2,4.091726840E-1
1.942690328E2,3.876372576E-1
1.942715641E2,4.139583111E-1
1.942740954E2,3.708875179E-1
1.942766268E2,4.187439680E-1
1.942791580E2,3.972085714E-1
1.942816894E2,3.708875179E-1
1.942842207E2,4.139583111E-1
1.942867520E2,3.756731451E-1
1.942892833E2,3.732803464E-1
1.942917653E2,4.139583111E-1
1.942942967E2,3.900300860E-1
1.942968280E2,3.828516304E-1
1.942993593E2,3.996013701E-1
1.943018907E2,3.876372576E-1
1.943044220E2,3.804588020E-1
1.943069533E2,4.139583111E-1
1.943094846E2,3.900300860E-1
1.943120159E2,4.043870270E-1
1.943145472E2,4.091726840E-1
1.943170785E2,3.684946895E-1
1.943196098E2,3.613162339E-1
1.943221403E2,3.708875179E-1
1.943246717E2,3.876372576E-1
1.943272031E2,3.900300860E-1
1.943297343E2,3.684946895E-1
1.943322657E2,3.924229145E-1
1.943347970E2,4.067798555E-1
1.943373283E2,3.828516304E-1
1.943398596E2,4.019941986E-1
1.943423909E2,3.541377485E-1
1.943449222E2,4.139583111E-1
1.943474536E2,4.187439680E-1
1.943499848E2,3.948157430E-1
1.943525200E2,3.637090325E-1
1.943550514E2,3.948157430E-1
1.943575827E2,4.259224236E-1
1.943601140E2,4.067798555E-1
1.943626453E2,3.661018610E-1
1.943651767E2,3.852444589E-1
1.943677080E2,3.804588020E-1
1.943702393E2,3.948157430E-1
1.943727706E2,3.661018610E-1
1.943753019E2,4.163511395E-1
1.943778332E2,4.259224236E-1
1.943803646E2,3.828516304E-1
1.943829185E2,3.613162339E-1
1.943854498E2,4.477569461E-1
1.943879811E2,4.235295951E-1
1.943905124E2,3.852444589E-1
1.943930438E2,3.852444589E-1
1.943955751E2,4.187439680E-1
1.943981064E2,3.852444589E-1
1.944006377E2,4.235295951E-1
1.944031690E2,3.828516304E-1
1.944057003E2,3.876372576E-1
1.944082317E2,3.756731451E-1
1.944107630E2,3.828516304E-1
1.944132831E2,4.163511395E-1
1.944158145E2,3.900300860E-1
1.944183458E2,3.948157430E-1
1.944208771E2,4.091726840E-1
1.944234084E2,3.780659735E-1
1.944259397E2,3.397808075E-1
1.944284710E2,3.684946895E-1
1.944310023E2,3.565305769E-1
1.944335337E2,4.357928336E-1
1.944360650E2,4.019941986E-1
1.944385963E2,4.019941986E-1
1.944411276E2,3.900300860E-1
1.944436800E2,3.541377485E-1
1.944462113E2,3.972085714E-1
1.944487426E2,3.876372576E-1
1.944512739E2,3.900300860E-1
1.944538052E2,3.948157430E-1
1.944563365E2,3.828516304E-1
1.944588678E2,4.187439680E-1
1.944613992E2,4.187439680E-1
1.944639305E2,3.469592929E-1
1.944664618E2,3.684946895E-1
1.944689931E2,3.996013701E-1
1.944715244E2,4.163511395E-1
1.944740143E2,4.139583111E-1
1.944765457E2,4.283152521E-1
1.944790770E2,3.996013701E-1
1.944816083E2,3.948157430E-1
1.944841396E2,3.900300860E-1
1.944866709E2,3.804588020E-1
1.944892022E2,3.373879790E-1
1.944917335E2,3.876372576E-1
1.944942649E2,3.924229145E-1
1.944967962E2,3.948157430E-1
1.944993275E2,3.948157430E-1
1.945018588E2,4.163511395E-1
1.945043901E2,4.091726840E-1
1.945069214E2,3.924229145E-1
1.945094527E2,3.565305769E-1
1.945119840E2,3.852444589E-1
1.945145154E2,4.235295951E-1
1.945170467E2,4.019941986E-1
1.945195780E2,4.187439680E-1
1.945221093E2,3.852444589E-1
1.945246407E2,3.852444589E-1
1.945271720E2,3.637090325E-1
1.945297033E2,3.613162339E-1
1.945322346E2,3.972085714E-1
1.945347682E2,3.780659735E-1
1.945372995E2,3.996013701E-1
1.945398308E2,3.852444589E-1
1.945423621E2,3.804588020E-1
1.945448935E2,3.421736360E-1
1.945474248E2,3.684946895E-1
1.945499561E2,3.565305769E-1
1.945524874E2,3.780659735E-1
1.945550187E2,3.828516304E-1
1.945575500E2,3.828516304E-1
1.945600814E2,3.924229145E-1
1.945626127E2,4.115654826E-1
1.945651558E2,4.091726840E-1
1.945676872E2,4.453641176E-1
1.945702185E2,3.756731451E-1
1.945727498E2,3.876372576E-1
1.945752811E2,3.852444589E-1
1.945778124E2,3.972085714E-1
1.945803437E2,3.804588020E-1
1.945828751E2,3.900300860E-1
1.945854064E2,4.235295951E-1
1.945879377E2,4.429712892E-1
1.945904690E2,3.732803464E-1
1.945930003E2,3.756731451E-1
1.945955672E2,3.972085714E-1
1.945980985E2,3.996013701E-1
1.946006298E2,3.684946895E-1
1.946031611E2,3.780659735E-1
1.946056924E2,4.357928336E-1
1.946082237E2,3.948157430E-1
1.946107551E2,4.067798555E-1
1.946132864E2,3.756731451E-1
1.946158177E2,4.187439680E-1
1.946183490E2,3.828516304E-1
1.946208803E2,3.828516304E-1
1.946234117E2,4.139583111E-1
1.946259117E2,3.589234054E-1
1.946284430E2,3.732803464E-1
1.946309743E2,3.996013701E-1
1.946335056E2,3.996013701E-1
1.946360370E2,3.828516304E-1
1.946385682E2,3.852444589E-1
1.946410996E2,4.187439680E-1
1.946436309E2,4.043870270E-1
1.946461622E2,3.756731451E-1
1.946486935E2,3.684946895E-1
1.946512248E2,4.259224236E-1
1.946537561E2,4.115654826E-1
1.946562738E2,4.235295951E-1
1.946588051E2,4.139583111E-1
1.946613364E2,4.019941986E-1
1.946638678E2,4.019941986E-1
1.946663991E2,4.019941986E-1
1.946689304E2,3.852444589E-1
1.946714617E2,3.780659735E-1
1.946739931E2,4.139583111E-1
1.946765244E2,4.019941986E-1
1.946790557E2,3.708875179E-1
1.946815870E2,4.139583111E-1
1.946841183E2,4.163511395E-1
1.946866527E2,3.804588020E-1
1.946891840E2,3.876372576E-1
1.946917153E2,4.043870270E-1
1.946942467E2,4.139583111E-1
1.946967780E2,3.852444589E-1
1.946993093E2,3.996013701E-1
1.947018407E2,3.661018610E-1
1.947043719E2,4.211367965E-1
1.947069033E2,3.756731451E-1
1.947094346E2,4.115654826E-1
1.947119659E2,4.453641176E-1
1.947144972E2,3.589234054E-1
1.947170402E2,4.067798555E-1
1.947195715E2,4.043870270E-1
1.947221028E2,4.067798555E-1
1.947246342E2,4.163511395E-1
1.947271655E2,4.115654826E-1
1.947296968E2,3.876372576E-1
1.947322281E2,3.948157430E-1
1.947347594E2,4.139583111E-1
1.947372908E2,3.876372576E-1
1.947398221E2,3.684946895E-1
1.947423534E2,3.661018610E-1
1.947448847E2,3.948157430E-1
1.947474218E2,4.307080805E-1
1.947499531E2,3.996013701E-1
1.947524844E2,4.235295951E-1
1.947550157E2,4.115654826E-1
1.947575470E2,3.828516304E-1
1.947600783E2,3.900300860E-1
1.947626097E2,3.780659735E-1
1.947651410E2,3.948157430E-1
1.947676723E2,3.972085714E-1
1.947702036E2,3.732803464E-1
1.947727349E2,4.115654826E-1
1.947752662E2,4.043870270E-1
1.947778335E2,3.852444589E-1
1.947803648E2,3.852444589E-1
1.947828961E2,3.828516304E-1
1.947854274E2,3.804588020E-1
1.947879587E2,3.996013701E-1
1.947904901E2,3.756731451E-1
1.947930214E2,3.900300860E-1
1.947955527E2,4.139583111E-1
1.947980840E2,3.972085714E-1
1.948006153E2,3.924229145E-1
1.948031467E2,4.163511395E-1
1.948056780E2,4.091726840E-1
1.948082088E2,3.852444589E-1
1.948107401E2,3.780659735E-1
1.948132714E2,3.828516304E-1
1.948158027E2,3.661018610E-1
1.948183340E2,3.948157430E-1
1.948208653E2,3.804588020E-1
1.948233967E2,3.589234054E-1
